EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2_files/Base_14bus_lambda
Date:  12-Nov-2013 17:52:42


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #12     0              0              0              0              0             
Eig As #13     7e-05          0              0              0              0             
Eig As #14     0.00129        0              1e-05          0              1e-05         
Eig As #15     4e-05          4e-05          0.00153        0              0.0013        
Eig As #16     0.00022        0.00011        0.00404        0              0.00492       
Eig As #17     7e-05          0              8e-05          0              0.00016       
Eig As #18     0.0002         0              5e-05          0              0.00022       
Eig As #19     0.0002         0              5e-05          0              0.00022       
Eig As #20     0              0              1e-05          0              3e-05         
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     0              0              0              0              0             
Eig As #24     3e-05          0              1e-05          0              5e-05         
Eig As #25     3e-05          0              1e-05          0              5e-05         
Eig As #26     4e-05          0              1e-05          0              6e-05         
Eig As #27     4e-05          0              1e-05          0              6e-05         
Eig As #28     7e-05          0              0              0              2e-05         
Eig As #29     7e-05          0              0              0              2e-05         
Eig As #30     1e-05          0              1e-05          0              4e-05         
Eig As #31     1e-05          0              0              0              1e-05         
Eig As #32     1e-05          0              0              0              0             
Eig As #33     0.01595        0.00046        0.00924        0.00323        0.2758        
Eig As #34     0.01595        0.00046        0.00924        0.00323        0.2758        
Eig As #35     0.00205        0.00017        0.00333        0.00434        0.15632       
Eig As #36     0.00205        0.00017        0.00333        0.00434        0.15632       
Eig As #37     0              0              0              0              0             
Eig As #38     0.4073         1e-05          0.00023        0.00038        0.00984       
Eig As #39     0.4073         1e-05          0.00023        0.00038        0.00984       
Eig As #40     3e-05          0              0              0              0             
Eig As #41     0.04634        0              0              1e-05          0.00014       
Eig As #42     0.04634        0              0              1e-05          0.00014       
Eig As #43     0              0              0              0              0             
Eig As #44     0              0              0              0              0             
Eig As #45     1e-05          0              0              0.00012        0             
Eig As #46     0.00035        0              0              0.00198        1e-05         
Eig As #47     0              0              0              0.32956        0             
Eig As #48     6e-05          0              0              0.56415        0.00015       
Eig As #49     0.00152        0              0              0.04204        3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       

Eig As # 1     0.0003         0              0              0             
Eig As # 2     0.33531        0              0              0             
Eig As # 3     0.59541        0              0              0             
Eig As # 4     0.06793        0              0              0             
Eig As # 5     0.00106        0              0              0             
Eig As # 6     0              2e-05          0              1e-05         
Eig As # 7     0              2e-05          0              1e-05         
Eig As # 8     2e-05          0.32976        0              0.00052       
Eig As # 9     2e-05          0.65127        1e-05          0.00079       
Eig As #10     0              0.01495        0              1e-05         
Eig As #11     0              0.00045        0              0             
Eig As #12     0              1e-05          0              0             
Eig As #13     0              0              0              0             
Eig As #14     0              6e-05          0              4e-05         
Eig As #15     6e-05          0.00243        0              0.00207       
Eig As #16     6e-05          0.00216        0              0.00263       
Eig As #17     0              9e-05          0              0.00018       
Eig As #18     0              7e-05          0              0.00033       
Eig As #19     0              7e-05          0              0.00033       
Eig As #20     0              1e-05          0              4e-05         
Eig As #21     0              0              0              1e-05         
Eig As #22     0              0              0              1e-05         
Eig As #23     0              0              0              1e-05         
Eig As #24     0              1e-05          0              7e-05         
Eig As #25     0              1e-05          0              7e-05         
Eig As #26     0              2e-05          0              8e-05         
Eig As #27     0              2e-05          0              8e-05         
Eig As #28     0              1e-05          0              3e-05         
Eig As #29     0              1e-05          0              3e-05         
Eig As #30     0              1e-05          0              6e-05         
Eig As #31     0              0              0              2e-05         
Eig As #32     0              0              0              0             
Eig As #33     0.00025        0.00511        0.00179        0.15259       
Eig As #34     0.00025        0.00511        0.00179        0.15259       
Eig As #35     0.00032        0.00637        0.00831        0.29903       
Eig As #36     0.00032        0.00637        0.00831        0.29903       
Eig As #37     0              0              0              0             
Eig As #38     2e-05          0.00041        0.0007         0.01787       
Eig As #39     2e-05          0.00041        0.0007         0.01787       
Eig As #40     0              0              0              0             
Eig As #41     0              1e-05          6e-05          0.00065       
Eig As #42     0              1e-05          6e-05          0.00065       
Eig As #43     0              0              0              0             
Eig As #44     0              0              0              0             
Eig As #45     0              0              0.00075        1e-05         
Eig As #46     0              0              0.00863        3e-05         
Eig As #47     0              0              0.63572        1e-05         
Eig As #48     0              0              0.3274         9e-05         
Eig As #49     0              0              0.05248        3e-05         

STATISTICS

DYNAMIC ORDER                 49            
# OF EIGS WITH Re(mu) < 0     46            
# OF EIGS WITH Re(mu) > 0     2             
# OF REAL EIGS                29            
# OF COMPLEX PAIRS            10            
# OF ZERO EIGS                1             

