EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:15:19


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #12     0              0              0              0              0             
Eig As #13     7e-05          0              0              0              0             
Eig As #14     0.00129        0              1e-05          0              1e-05         
Eig As #15     4e-05          3e-05          0.00152        0              0.0013        
Eig As #16     0.00022        0.00011        0.00407        0              0.00495       
Eig As #17     7e-05          0              8e-05          0              0.00016       
Eig As #18     0.00019        0              5e-05          0              0.00022       
Eig As #19     0.00019        0              5e-05          0              0.00022       
Eig As #20     0              0              1e-05          0              3e-05         
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     0              0              0              0              0             
Eig As #24     3e-05          0              1e-05          0              5e-05         
Eig As #25     3e-05          0              1e-05          0              5e-05         
Eig As #26     5e-05          0              1e-05          0              6e-05         
Eig As #27     5e-05          0              1e-05          0              6e-05         
Eig As #28     7e-05          0              0              0              2e-05         
Eig As #29     7e-05          0              0              0              2e-05         
Eig As #30     1e-05          0              1e-05          0              4e-05         
Eig As #31     1e-05          0              0              0              1e-05         
Eig As #32     1e-05          0              0              0              0             
Eig As #33     0.01573        0.00046        0.00926        0.00326        0.27722       
Eig As #34     0.01573        0.00046        0.00926        0.00326        0.27722       
Eig As #35     0.00204        0.00017        0.00331        0.00432        0.15526       
Eig As #36     0.00204        0.00017        0.00331        0.00432        0.15526       
Eig As #37     0              0              0              0              0             
Eig As #38     0.40772        1e-05          0.00022        0.00038        0.00973       
Eig As #39     0.40772        1e-05          0.00022        0.00038        0.00973       
Eig As #40     2e-05          0              0              0              0             
Eig As #41     0.04632        0              0              1e-05          0.00013       
Eig As #42     0.04632        0              0              1e-05          0.00013       
Eig As #43     0              0              0              0              0             
Eig As #44     0              0              0              0              0             
Eig As #45     1e-05          0              0              0.00012        0             
Eig As #46     0.00035        0              0              0.00197        1e-05         
Eig As #47     0              0              0              0.32722        0             
Eig As #48     6e-05          0              0              0.56792        0.00015       
Eig As #49     0.00153        0              0              0.04112        3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       

Eig As # 1     0.00029        0              0              0             
Eig As # 2     0.33365        0              0              0             
Eig As # 3     0.59725        0              0              0             
Eig As # 4     0.06775        0              0              0             
Eig As # 5     0.00106        0              0              0             
Eig As # 6     0              2e-05          0              1e-05         
Eig As # 7     0              2e-05          0              1e-05         
Eig As # 8     2e-05          0.32817        0              0.00052       
Eig As # 9     2e-05          0.65292        1e-05          0.00079       
Eig As #10     0              0.01489        0              1e-05         
Eig As #11     0              0.00045        0              0             
Eig As #12     0              1e-05          0              0             
Eig As #13     0              0              0              0             
Eig As #14     0              6e-05          0              4e-05         
Eig As #15     6e-05          0.00243        0              0.00207       
Eig As #16     6e-05          0.00217        0              0.00264       
Eig As #17     0              8e-05          0              0.00017       
Eig As #18     0              7e-05          0              0.00033       
Eig As #19     0              7e-05          0              0.00033       
Eig As #20     0              1e-05          0              3e-05         
Eig As #21     0              0              0              1e-05         
Eig As #22     0              0              0              1e-05         
Eig As #23     0              0              0              1e-05         
Eig As #24     0              1e-05          0              7e-05         
Eig As #25     0              1e-05          0              7e-05         
Eig As #26     0              2e-05          0              8e-05         
Eig As #27     0              2e-05          0              8e-05         
Eig As #28     0              1e-05          0              3e-05         
Eig As #29     0              1e-05          0              3e-05         
Eig As #30     0              1e-05          0              6e-05         
Eig As #31     0              0              0              2e-05         
Eig As #32     0              0              0              0             
Eig As #33     0.00025        0.00507        0.00179        0.15173       
Eig As #34     0.00025        0.00507        0.00179        0.15173       
Eig As #35     0.00032        0.00639        0.00835        0.30011       
Eig As #36     0.00032        0.00639        0.00835        0.30011       
Eig As #37     0              0              0              0             
Eig As #38     2e-05          0.00041        0.00069        0.01765       
Eig As #39     2e-05          0.00041        0.00069        0.01765       
Eig As #40     0              0              0              0             
Eig As #41     0              1e-05          6e-05          0.00064       
Eig As #42     0              1e-05          6e-05          0.00064       
Eig As #43     0              0              0              0             
Eig As #44     0              0              0              0             
Eig As #45     0              0              0.00075        1e-05         
Eig As #46     0              0              0.00855        3e-05         
Eig As #47     0              0              0.63805        1e-05         
Eig As #48     0              0              0.32565        9e-05         
Eig As #49     0              0              0.05128        3e-05         

STATISTICS

DYNAMIC ORDER                 49            
# OF EIGS WITH Re(mu) < 0     48            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                29            
# OF COMPLEX PAIRS            10            
# OF ZERO EIGS                1             

