EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:48:26


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #33     0              8e-05          0              0              0             
Eig As #34     0              1e-05          0              0              0             
Eig As #35     1e-05          0.00221        3e-05          0.00051        6e-05         
Eig As #36     1e-05          0.00221        3e-05          0.00051        6e-05         
Eig As #37     0              0.00043        0              5e-05          2e-05         
Eig As #38     0              0.00043        0              5e-05          2e-05         
Eig As #39     0.00043        0.03083        0.00032        0.00634        0.00567       
Eig As #40     0.00043        0.03083        0.00032        0.00634        0.00567       
Eig As #41     0              0              0              0              0             
Eig As #42     1e-05          0.00087        0              0              0             
Eig As #43     4e-05          0.00263        0              0              1e-05         
Eig As #44     0.01302        0.42836        2e-05          0.00034        0.00139       
Eig As #45     0.01302        0.42836        2e-05          0.00034        0.00139       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0.19725        0.01015        0              0              0.0003        
Eig As #49     0.73276        0.00692        0              0              0.03675       
Eig As #50     0.00217        0              0              0              0.00292       
Eig As #51     0.01247        1e-05          0              0              0.06968       
Eig As #52     0.03066        6e-05          0              2e-05          0.8578        

PARTICIPATION FACTORS (Euclidean norm)

               vf_Exc_3       vm_Exc_4       vr1_Exc_4      vr2_Exc_4      vf_Exc_4       

Eig As # 1     0              0.00016        0              0              0             
Eig As # 2     0              0.62338        0              0              0             
Eig As # 3     0              0.37116        0              0              0             
Eig As # 4     0              0.00527        0              0              0             
Eig As # 5     0              4e-05          0              0              0             
Eig As # 6     0              0              0              0              0             
Eig As # 7     0              0              0              0              0             
Eig As # 8     0              0              0              0              0             
Eig As # 9     2e-05          3e-05          0.66063        1e-05          0.00104       
Eig As #10     0              1e-05          0.3299         0              0.0004        
Eig As #11     0.00043        0              0.00557        0              0             
Eig As #12     0.00015        0              4e-05          0              0             
Eig As #13     1e-05          0              1e-05          0              0             
Eig As #14     0.00044        0              0              0              0             
Eig As #15     0.00027        0              2e-05          0              1e-05         
Eig As #16     0.00027        0              2e-05          0              1e-05         
Eig As #17     1e-05          3e-05          0.00119        0              0.001         
Eig As #18     0.00016        0.0001         0.00387        0              0.00462       
Eig As #19     0.00013        0              3e-05          0              0.00014       
Eig As #20     0.00013        0              3e-05          0              0.00014       
Eig As #21     7e-05          0              7e-05          0              0.00015       
Eig As #22     0              0              0              0              0             
Eig As #23     0              0              0              0              0             
Eig As #24     1e-05          0              1e-05          0              3e-05         
Eig As #25     1e-05          0              1e-05          0              3e-05         
Eig As #26     0.00015        0              2e-05          0              0.00013       
Eig As #27     0.00015        0              2e-05          0              0.00013       
Eig As #28     4e-05          0              1e-05          0              3e-05         
Eig As #29     4e-05          0              1e-05          0              3e-05         
Eig As #30     0              0              1e-05          0              3e-05         
Eig As #31     0              0              0              0              0             
Eig As #32     0              0              1e-05          0              2e-05         
Eig As #33     1e-05          0              0              0              1e-05         
Eig As #34     1e-05          0              0              0              0             
Eig As #35     0.0153         0.00046        0.00931        0.00335        0.28054       
Eig As #36     0.0153         0.00046        0.00931        0.00335        0.28054       
Eig As #37     0.00203        0.00016        0.00324        0.00425        0.15229       
Eig As #38     0.00203        0.00016        0.00324        0.00425        0.15229       
Eig As #39     0.40967        1e-05          0.00022        0.00037        0.00951       
Eig As #40     0.40967        1e-05          0.00022        0.00037        0.00951       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00034        0              0              0              7e-05         
Eig As #43     0.00071        0              0              1e-05          0.00014       
Eig As #44     0.04558        0              0              1e-05          0.00013       
Eig As #45     0.04558        0              0              1e-05          0.00013       
Eig As #46     0              0              0              1e-05          0             
Eig As #47     0              0              0              0              0             
Eig As #48     2e-05          0              0              0.00013        0             
Eig As #49     0.00035        0              0              0.00195        1e-05         
Eig As #50     0              0              0              0.3218         0             
Eig As #51     5e-05          0              0              0.57538        0.00015       
Eig As #52     0.00154        0              0              0.03973        3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       v1_Pss_1       

Eig As # 1     0.00029        0              0              0              0             
Eig As # 2     0.32957        0              0              0              0             
Eig As # 3     0.60159        0              0              0              0             
Eig As # 4     0.06751        0              0              0              0             
Eig As # 5     0.00105        0              0              0              0             
Eig As # 6     0              1e-05          0              0              7e-05         
Eig As # 7     0              1e-05          0              0              8e-05         
Eig As # 8     0              1e-05          0              0              8e-05         
Eig As # 9     2e-05          0.31467        0              0.00049        0             
Eig As #10     2e-05          0.6614         1e-05          0.0008         0             
Eig As #11     0              0.02071        0              1e-05          0             
Eig As #12     0              0.00033        0              0              0             
Eig As #13     0              5e-05          0              2e-05          1e-05         
Eig As #14     0              0              0              0              4e-05         
Eig As #15     0              8e-05          0              5e-05          0.00015       
Eig As #16     0              8e-05          0              5e-05          0.00015       
Eig As #17     6e-05          0.00255        0              0.00215        1e-05         
Eig As #18     5e-05          0.00191        0              0.00228        3e-05         
Eig As #19     0              5e-05          0              0.00022        0.00025       
Eig As #20     0              5e-05          0              0.00022        0.00025       
Eig As #21     0              8e-05          0              0.00016        1e-05         
Eig As #22     0              0              0              1e-05          0             
Eig As #23     0              0              0              1e-05          0             
Eig As #24     0              1e-05          0              5e-05          0             
Eig As #25     0              1e-05          0              5e-05          0             
Eig As #26     0              3e-05          0              0.00018        0.00022       
Eig As #27     0              3e-05          0              0.00018        0.00022       
Eig As #28     0              1e-05          0              4e-05          6e-05         
Eig As #29     0              1e-05          0              4e-05          6e-05         
Eig As #30     0              1e-05          0              3e-05          0             
Eig As #31     0              0              0              1e-05          0             
Eig As #32     0              1e-05          0              3e-05          1e-05         
Eig As #33     0              0              0              2e-05          0             
Eig As #34     0              0              0              0              0             
Eig As #35     0.00025        0.00496        0.00178        0.14932        2e-05         
Eig As #36     0.00025        0.00496        0.00178        0.14932        2e-05         
Eig As #37     0.00033        0.00644        0.00846        0.30302        0             
Eig As #38     0.00033        0.00644        0.00846        0.30302        0             
Eig As #39     2e-05          0.0004         0.00067        0.0171         3e-05         
Eig As #40     2e-05          0.0004         0.00067        0.0171         3e-05         
Eig As #41     0              0              0              0              0             
Eig As #42     0              0              0              0.00011        0.95839       
Eig As #43     0              1e-05          1e-05          0.00022        0.01683       
Eig As #44     0              1e-05          5e-05          0.00062        7e-05         
Eig As #45     0              1e-05          5e-05          0.00062        7e-05         
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              1e-05          0              0             
Eig As #48     0              0              0.00077        1e-05          0             
Eig As #49     0              0              0.00844        3e-05          0             
Eig As #50     0              0              0.64334        1e-05          0             
Eig As #51     0              0              0.32137        9e-05          0             
Eig As #52     0              0              0.04934        3e-05          0             

PARTICIPATION FACTORS (Euclidean norm)

               v2_Pss_1       v3_Pss_1       

Eig As # 1     0              0             
Eig As # 2     0              0             
Eig As # 3     0              0             
Eig As # 4     0              0             
Eig As # 5     0              0             
Eig As # 6     0.23887        0.23887       
Eig As # 7     0.15452        0.15452       
Eig As # 8     0.15452        0.15452       
Eig As # 9     0              0             
Eig As #10     0              0             
Eig As #11     0              0             
Eig As #12     0              0             
Eig As #13     0.02341        0.02341       
Eig As #14     0.05434        0.05434       
Eig As #15     0.1866         0.1866        
Eig As #16     0.1866         0.1866        
Eig As #17     0.01268        0.01268       
Eig As #18     0.01906        0.01906       
Eig As #19     0.03924        0.03924       
Eig As #20     0.03924        0.03924       
Eig As #21     0.00298        0.00298       
Eig As #22     0.00028        0.00028       
Eig As #23     0.00028        0.00028       
Eig As #24     0.00019        0.00019       
Eig As #25     0.00019        0.00019       
Eig As #26     0.02692        0.02692       
Eig As #27     0.02692        0.02692       
Eig As #28     0.00853        0.00853       
Eig As #29     0.00853        0.00853       
Eig As #30     0.00018        0.00018       
Eig As #31     0.001          0.001         
Eig As #32     0.00391        0.00391       
Eig As #33     0.00015        0.00015       
Eig As #34     0.00043        0.00043       
Eig As #35     0.00027        0.00027       
Eig As #36     0.00027        0.00027       
Eig As #37     1e-05          1e-05         
Eig As #38     1e-05          1e-05         
Eig As #39     0.00015        0.00015       
Eig As #40     0.00015        0.00015       
Eig As #41     0              0             
Eig As #42     0.00072        0.00072       
Eig As #43     0.00154        0.00154       
Eig As #44     0.00014        0.00014       
Eig As #45     0.00014        0.00014       
Eig As #46     0              0             
Eig As #47     0              0             
Eig As #48     0              0             
Eig As #49     0              0             
Eig As #50     0              0             
Eig As #51     0              0             
Eig As #52     0              0             

STATISTICS

DYNAMIC ORDER                 52            
# OF EIGS WITH Re(mu) < 0     51            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                30            
# OF COMPLEX PAIRS            11            
# OF ZERO EIGS                1             

