EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:50:17


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #33     0              8e-05          0              0              0             
Eig As #34     0              1e-05          0              0              0             
Eig As #35     1e-05          0.00234        3e-05          0.00054        7e-05         
Eig As #36     1e-05          0.00234        3e-05          0.00054        7e-05         
Eig As #37     0              0.00044        0              5e-05          2e-05         
Eig As #38     0              0.00044        0              5e-05          2e-05         
Eig As #39     0.00043        0.03122        0.00032        0.00633        0.0056        
Eig As #40     0.00043        0.03122        0.00032        0.00633        0.0056        
Eig As #41     0              0              0              0              0             
Eig As #42     1e-05          0.00102        0              0              1e-05         
Eig As #43     5e-05          0.00305        0              1e-05          2e-05         
Eig As #44     0.01306        0.42772        2e-05          0.00034        0.00141       
Eig As #45     0.01306        0.42772        2e-05          0.00034        0.00141       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0.1954         0.01001        0              0              0.0003        
Eig As #49     0.73373        0.00681        0              0              0.0378        
Eig As #50     0.00219        0              0              0              0.00291       
Eig As #51     0.01332        1e-05          0              0              0.07435       
Eig As #52     0.03183        6e-05          0              2e-05          0.85072       

PARTICIPATION FACTORS (Euclidean norm)

               vf_Exc_3       vm_Exc_4       vr1_Exc_4      vr2_Exc_4      vf_Exc_4       

Eig As # 1     0              0.00016        0              0              0             
Eig As # 2     0              0.61688        0              0              0             
Eig As # 3     0              0.37763        0              0              0             
Eig As # 4     0              0.00529        0              0              0             
Eig As # 5     0              4e-05          0              0              0             
Eig As # 6     0              0              0              0              0             
Eig As # 7     0              0              0              0              0             
Eig As # 8     0              0              0              0              0             
Eig As # 9     2e-05          3e-05          0.65465        1e-05          0.00103       
Eig As #10     0              1e-05          0.33578        0              0.00041       
Eig As #11     0.00043        0              0.00567        0              0             
Eig As #12     0.00016        0              4e-05          0              0             
Eig As #13     1e-05          0              1e-05          0              0             
Eig As #14     0.00045        0              0              0              0             
Eig As #15     0.00027        0              2e-05          0              1e-05         
Eig As #16     0.00027        0              2e-05          0              1e-05         
Eig As #17     1e-05          3e-05          0.00123        0              0.00104       
Eig As #18     0.00016        0.0001         0.00382        0              0.00458       
Eig As #19     0.00014        0              4e-05          0              0.00015       
Eig As #20     0.00014        0              4e-05          0              0.00015       
Eig As #21     7e-05          0              8e-05          0              0.00016       
Eig As #22     0              0              0              0              0             
Eig As #23     0              0              0              0              0             
Eig As #24     2e-05          0              1e-05          0              3e-05         
Eig As #25     2e-05          0              1e-05          0              3e-05         
Eig As #26     0.00011        0              2e-05          0              0.00011       
Eig As #27     0.00011        0              2e-05          0              0.00011       
Eig As #28     5e-05          0              0              0              2e-05         
Eig As #29     5e-05          0              0              0              2e-05         
Eig As #30     0              0              1e-05          0              4e-05         
Eig As #31     0              0              0              0              0             
Eig As #32     1e-05          0              1e-05          0              4e-05         
Eig As #33     1e-05          0              0              0              1e-05         
Eig As #34     1e-05          0              0              0              0             
Eig As #35     0.01601        0.00046        0.00922        0.00322        0.27539       
Eig As #36     0.01601        0.00046        0.00922        0.00322        0.27539       
Eig As #37     0.00204        0.00017        0.00333        0.00434        0.15628       
Eig As #38     0.00204        0.00017        0.00333        0.00434        0.15628       
Eig As #39     0.4071         1e-05          0.00023        0.00038        0.00985       
Eig As #40     0.4071         1e-05          0.00023        0.00038        0.00985       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00056        0              0              0              8e-05         
Eig As #43     0.0012         0              0              1e-05          0.00016       
Eig As #44     0.04607        0              0              1e-05          0.00013       
Eig As #45     0.04607        0              0              1e-05          0.00013       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     2e-05          0              0              0.00013        0             
Eig As #49     0.00035        0              0              0.00201        1e-05         
Eig As #50     0              0              0              0.32957        0             
Eig As #51     6e-05          0              0              0.56377        0.00015       
Eig As #52     0.00152        0              0              0.0422         3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       v1_Pss_1       

Eig As # 1     0.0003         0              0              0              0             
Eig As # 2     0.33531        0              0              0              0             
Eig As # 3     0.59541        0              0              0              0             
Eig As # 4     0.06793        0              0              0              0             
Eig As # 5     0.00106        0              0              0              0             
Eig As # 6     0              1e-05          0              0              7e-05         
Eig As # 7     0              1e-05          0              0              8e-05         
Eig As # 8     0              1e-05          0              0              8e-05         
Eig As # 9     2e-05          0.32009        0              0.0005         0             
Eig As #10     2e-05          0.65553        1e-05          0.00079        0             
Eig As #11     0              0.02116        0              1e-05          0             
Eig As #12     0              0.00035        0              0              0             
Eig As #13     0              5e-05          0              2e-05          1e-05         
Eig As #14     0              0              0              0              4e-05         
Eig As #15     0              8e-05          0              5e-05          0.00015       
Eig As #16     0              8e-05          0              5e-05          0.00015       
Eig As #17     6e-05          0.00253        0              0.00214        1e-05         
Eig As #18     5e-05          0.00193        0              0.00231        2e-05         
Eig As #19     0              5e-05          0              0.00024        0.00024       
Eig As #20     0              5e-05          0              0.00024        0.00024       
Eig As #21     0              9e-05          0              0.00018        1e-05         
Eig As #22     0              0              0              1e-05          0             
Eig As #23     0              0              0              1e-05          0             
Eig As #24     0              1e-05          0              5e-05          2e-05         
Eig As #25     0              1e-05          0              5e-05          2e-05         
Eig As #26     0              3e-05          0              0.00015        0.00019       
Eig As #27     0              3e-05          0              0.00015        0.00019       
Eig As #28     0              1e-05          0              3e-05          6e-05         
Eig As #29     0              1e-05          0              3e-05          6e-05         
Eig As #30     0              2e-05          0              4e-05          0             
Eig As #31     0              0              0              1e-05          0             
Eig As #32     0              1e-05          0              5e-05          2e-05         
Eig As #33     0              0              0              2e-05          0             
Eig As #34     0              0              0              0              0             
Eig As #35     0.00025        0.00511        0.00179        0.15253        2e-05         
Eig As #36     0.00025        0.00511        0.00179        0.15253        2e-05         
Eig As #37     0.00032        0.00637        0.00831        0.29905        0             
Eig As #38     0.00032        0.00637        0.00831        0.29905        0             
Eig As #39     2e-05          0.00041        0.0007         0.01789        6e-05         
Eig As #40     2e-05          0.00041        0.0007         0.01789        6e-05         
Eig As #41     0              0              0              0              0             
Eig As #42     0              0              0              0.00014        0.96587       
Eig As #43     0              1e-05          1e-05          0.00029        0.01209       
Eig As #44     0              1e-05          5e-05          0.00063        6e-05         
Eig As #45     0              1e-05          5e-05          0.00063        6e-05         
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0              0              0.00078        1e-05          0             
Eig As #49     0              0              0.0087         3e-05          0             
Eig As #50     0              0              0.63569        1e-05          0             
Eig As #51     0              0              0.32736        9e-05          0             
Eig As #52     0              0              0.05266        3e-05          0             

PARTICIPATION FACTORS (Euclidean norm)

               v2_Pss_1       v3_Pss_1       

Eig As # 1     0              0             
Eig As # 2     0              0             
Eig As # 3     0              0             
Eig As # 4     0              0             
Eig As # 5     0              0             
Eig As # 6     0.23929        0.23929       
Eig As # 7     0.15431        0.15431       
Eig As # 8     0.15431        0.15431       
Eig As # 9     0              0             
Eig As #10     0              0             
Eig As #11     0              0             
Eig As #12     0              0             
Eig As #13     0.02438        0.02438       
Eig As #14     0.05697        0.05697       
Eig As #15     0.18629        0.18629       
Eig As #16     0.18629        0.18629       
Eig As #17     0.01164        0.01164       
Eig As #18     0.01801        0.01801       
Eig As #19     0.03741        0.03741       
Eig As #20     0.03741        0.03741       
Eig As #21     0.00329        0.00329       
Eig As #22     0.00027        0.00027       
Eig As #23     0.00027        0.00027       
Eig As #24     0.0028         0.0028        
Eig As #25     0.0028         0.0028        
Eig As #26     0.02358        0.02358       
Eig As #27     0.02358        0.02358       
Eig As #28     0.00786        0.00786       
Eig As #29     0.00786        0.00786       
Eig As #30     4e-05          4e-05         
Eig As #31     0.00107        0.00107       
Eig As #32     0.00427        0.00427       
Eig As #33     0.00015        0.00015       
Eig As #34     0.00049        0.00049       
Eig As #35     0.00037        0.00037       
Eig As #36     0.00037        0.00037       
Eig As #37     2e-05          2e-05         
Eig As #38     2e-05          2e-05         
Eig As #39     0.00026        0.00026       
Eig As #40     0.00026        0.00026       
Eig As #41     0              0             
Eig As #42     0.00057        0.00057       
Eig As #43     0.00113        0.00113       
Eig As #44     0.00013        0.00013       
Eig As #45     0.00013        0.00013       
Eig As #46     0              0             
Eig As #47     0              0             
Eig As #48     0              0             
Eig As #49     0              0             
Eig As #50     0              0             
Eig As #51     0              0             
Eig As #52     0              0             

STATISTICS

DYNAMIC ORDER                 52            
# OF EIGS WITH Re(mu) < 0     51            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                30            
# OF COMPLEX PAIRS            11            
# OF ZERO EIGS                1             

