EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 11:05:03


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #27     0              0.00015        0              0              0             
Eig As #28     0              0.00015        0              0              0             
Eig As #29     0              5e-05          0              2e-05          0             
Eig As #30     0              9e-05          0              3e-05          0             
Eig As #31     0              2e-05          0              0              0             
Eig As #32     0              2e-05          0              0              0             
Eig As #33     0              9e-05          0              0              0             
Eig As #34     0              1e-05          0              0              0             
Eig As #35     1e-05          0.00237        3e-05          0.00055        7e-05         
Eig As #36     1e-05          0.00237        3e-05          0.00055        7e-05         
Eig As #37     0              0.00043        0              5e-05          2e-05         
Eig As #38     0              0.00043        0              5e-05          2e-05         
Eig As #39     0.00043        0.03123        0.00032        0.00629        0.00554       
Eig As #40     0.00043        0.03123        0.00032        0.00629        0.00554       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00022        0.01582        0              5e-05          0.0001        
Eig As #43     0.00022        0.01582        0              5e-05          0.0001        
Eig As #44     0.01301        0.42693        2e-05          0.00033        0.00137       
Eig As #45     0.01301        0.42693        2e-05          0.00033        0.00137       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0.19973        0.01028        0              0              0.00035       
Eig As #49     0.72795        0.00671        0              0              0.03874       
Eig As #50     0.0022         0              0              0              0.00291       
Eig As #51     0.01349        1e-05          0              0              0.07499       
Eig As #52     0.0322         6e-05          0              2e-05          0.84787       

PARTICIPATION FACTORS (Euclidean norm)

               vf_Exc_3       vm_Exc_4       vr1_Exc_4      vr2_Exc_4      vf_Exc_4       

Eig As # 1     0              0.00016        0              0              0             
Eig As # 2     0              0.61688        0              0              0             
Eig As # 3     0              0.37763        0              0              0             
Eig As # 4     0              0.00529        0              0              0             
Eig As # 5     0              4e-05          0              0              0             
Eig As # 6     0              0              0              0              0             
Eig As # 7     0              0              0              0              0             
Eig As # 8     0              0              0              0              0             
Eig As # 9     2e-05          3e-05          0.65465        1e-05          0.00103       
Eig As #10     0              1e-05          0.33578        0              0.00041       
Eig As #11     0.00043        0              0.00567        0              0             
Eig As #12     0.00016        0              4e-05          0              0             
Eig As #13     1e-05          0              1e-05          0              0             
Eig As #14     0.00024        0              0              0              0             
Eig As #15     0.00101        0              3e-05          0              2e-05         
Eig As #16     8e-05          4e-05          0.0019         0              0.00164       
Eig As #17     6e-05          0              2e-05          0              6e-05         
Eig As #18     6e-05          0              2e-05          0              6e-05         
Eig As #19     0.00018        2e-05          0.00084        0              0.00113       
Eig As #20     0.00018        2e-05          0.00084        0              0.00113       
Eig As #21     0              0              0              0              1e-05         
Eig As #22     0              0              0              0              1e-05         
Eig As #23     1e-05          0              0              0              2e-05         
Eig As #24     1e-05          0              0              0              2e-05         
Eig As #25     0.00028        0              3e-05          0              0.00023       
Eig As #26     0.00028        0              3e-05          0              0.00023       
Eig As #27     2e-05          0              0              0              1e-05         
Eig As #28     2e-05          0              0              0              1e-05         
Eig As #29     5e-05          0              2e-05          0              6e-05         
Eig As #30     8e-05          0              6e-05          0              0.00016       
Eig As #31     0              0              1e-05          0              4e-05         
Eig As #32     0              0              0              0              1e-05         
Eig As #33     2e-05          0              0              0              2e-05         
Eig As #34     1e-05          0              0              0              0             
Eig As #35     0.01622        0.00046        0.00915        0.00319        0.27307       
Eig As #36     0.01622        0.00046        0.00915        0.00319        0.27307       
Eig As #37     0.00204        0.00017        0.00333        0.00434        0.1561        
Eig As #38     0.00204        0.00017        0.00333        0.00434        0.1561        
Eig As #39     0.40466        1e-05          0.00023        0.00038        0.00987       
Eig As #40     0.40466        1e-05          0.00023        0.00038        0.00987       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00712        0              3e-05          4e-05          0.001         
Eig As #43     0.00712        0              3e-05          4e-05          0.001         
Eig As #44     0.04486        0              0              1e-05          0.0001        
Eig As #45     0.04486        0              0              1e-05          0.0001        
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     2e-05          0              0              0.00018        0             
Eig As #49     0.00036        0              0              0.00216        1e-05         
Eig As #50     0              0              0              0.3296         0             
Eig As #51     6e-05          0              0              0.56215        0.00015       
Eig As #52     0.00151        0              0              0.0429         3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       v1_Pss_1       

Eig As # 1     0.0003         0              0              0              0             
Eig As # 2     0.33531        0              0              0              0             
Eig As # 3     0.59541        0              0              0              0             
Eig As # 4     0.06793        0              0              0              0             
Eig As # 5     0.00106        0              0              0              0             
Eig As # 6     0              0              0              0              0.00011       
Eig As # 7     0              0              0              0              0.00015       
Eig As # 8     0              0              0              0              0.00015       
Eig As # 9     2e-05          0.32009        0              0.0005         0             
Eig As #10     2e-05          0.65553        1e-05          0.00079        0             
Eig As #11     0              0.02116        0              1e-05          0             
Eig As #12     0              0.00035        0              0              0             
Eig As #13     0              5e-05          0              2e-05          0             
Eig As #14     0              0              0              0              0             
Eig As #15     1e-05          0.00026        0              0.00018        2e-05         
Eig As #16     4e-05          0.00194        0              0.00167        1e-05         
Eig As #17     0              3e-05          0              0.0001         0.00067       
Eig As #18     0              3e-05          0              0.0001         0.00067       
Eig As #19     2e-05          0.00063        0              0.00086        0.00029       
Eig As #20     2e-05          0.00063        0              0.00086        0.00029       
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     0              1e-05          0              4e-05          2e-05         
Eig As #24     0              1e-05          0              4e-05          2e-05         
Eig As #25     0              5e-05          0              0.00032        0.00123       
Eig As #26     0              5e-05          0              0.00032        0.00123       
Eig As #27     0              0              0              1e-05          0.00011       
Eig As #28     0              0              0              1e-05          0.00011       
Eig As #29     0              4e-05          0              8e-05          0.00034       
Eig As #30     0              5e-05          0              0.00013        1e-05         
Eig As #31     0              0              0              1e-05          0.0001        
Eig As #32     0              0              0              1e-05          0.00015       
Eig As #33     0              0              0              2e-05          1e-05         
Eig As #34     0              0              0              0              2e-05         
Eig As #35     0.00025        0.00509        0.00178        0.15194        0.00017       
Eig As #36     0.00025        0.00509        0.00178        0.15194        0.00017       
Eig As #37     0.00032        0.00637        0.00831        0.29911        1e-05         
Eig As #38     0.00032        0.00637        0.00831        0.29911        1e-05         
Eig As #39     2e-05          0.00041        0.00069        0.01791        0.00045       
Eig As #40     2e-05          0.00041        0.00069        0.01791        0.00045       
Eig As #41     0              0              0              0              0             
Eig As #42     0              5e-05          7e-05          0.00176        0.41636       
Eig As #43     0              5e-05          7e-05          0.00176        0.41636       
Eig As #44     0              1e-05          5e-05          0.00058        0.00053       
Eig As #45     0              1e-05          5e-05          0.00058        0.00053       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0              0              0.0009         2e-05          1e-05         
Eig As #49     0              0              0.00903        3e-05          0             
Eig As #50     0              0              0.63555        1e-05          0             
Eig As #51     0              0              0.32722        9e-05          0             
Eig As #52     0              0              0.05342        3e-05          0             

PARTICIPATION FACTORS (Euclidean norm)

               v2_Pss_1       v3_Pss_1       

Eig As # 1     0              0             
Eig As # 2     0              0             
Eig As # 3     0              0             
Eig As # 4     0              0             
Eig As # 5     0              0             
Eig As # 6     0.1894         0.1894        
Eig As # 7     0.15362        0.15362       
Eig As # 8     0.15362        0.15362       
Eig As # 9     0              0             
Eig As #10     0              0             
Eig As #11     0              0             
Eig As #12     0              0             
Eig As #13     0.0034         0.0034        
Eig As #14     0.00432        0.00432       
Eig As #15     0.01895        0.01895       
Eig As #16     0.00701        0.00701       
Eig As #17     0.08921        0.08921       
Eig As #18     0.08921        0.08921       
Eig As #19     0.12428        0.12428       
Eig As #20     0.12428        0.12428       
Eig As #21     0.0005         0.0005        
Eig As #22     0.0005         0.0005        
Eig As #23     0.00202        0.00202       
Eig As #24     0.00202        0.00202       
Eig As #25     0.07891        0.07891       
Eig As #26     0.07891        0.07891       
Eig As #27     0.0098         0.0098        
Eig As #28     0.0098         0.0098        
Eig As #29     0.09467        0.09467       
Eig As #30     0.00277        0.00277       
Eig As #31     0.02268        0.02268       
Eig As #32     0.02839        0.02839       
Eig As #33     0.00086        0.00086       
Eig As #34     0.00256        0.00256       
Eig As #35     0.0019         0.0019        
Eig As #36     0.0019         0.0019        
Eig As #37     9e-05          9e-05         
Eig As #38     9e-05          9e-05         
Eig As #39     0.00133        0.00133       
Eig As #40     0.00133        0.00133       
Eig As #41     0              0             
Eig As #42     0.0069         0.0069        
Eig As #43     0.0069         0.0069        
Eig As #44     0.00068        0.00068       
Eig As #45     0.00068        0.00068       
Eig As #46     0              0             
Eig As #47     0              0             
Eig As #48     2e-05          2e-05         
Eig As #49     2e-05          2e-05         
Eig As #50     0              0             
Eig As #51     0              0             
Eig As #52     0              0             

STATISTICS

DYNAMIC ORDER                 52            
# OF EIGS WITH Re(mu) < 0     51            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                28            
# OF COMPLEX PAIRS            12            
# OF ZERO EIGS                1             

