EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:02:54


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #16     0.00021        0.00012        0.0044         0              0.00509       
Eig As #17     2e-05          0              2e-05          0              5e-05         
Eig As #18     0.00018        0              4e-05          0              0.0002        
Eig As #19     0.00018        0              4e-05          0              0.0002        
Eig As #20     0              0              0              0              0             
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     0              0              0              0              0             
Eig As #24     7e-05          0              1e-05          0              4e-05         
Eig As #25     7e-05          0              1e-05          0              4e-05         
Eig As #26     3e-05          0              0              0              1e-05         
Eig As #27     3e-05          0              0              0              1e-05         
Eig As #28     1e-05          0              0              0              0             
Eig As #29     0              0              0              0              0             
Eig As #30     0              0              0              0              1e-05         
Eig As #31     1e-05          0              0              0              1e-05         
Eig As #32     2e-05          0              0              0              0             
Eig As #33     0.00987        0.00048        0.00969        0.00432        0.31423       
Eig As #34     0.00987        0.00048        0.00969        0.00432        0.31423       
Eig As #35     0.0018         0.00013        0.00262        0.00357        0.1249        
Eig As #36     0.0018         0.00013        0.00262        0.00357        0.1249        
Eig As #37     0              0              0              0              0             
Eig As #38     0.41164        1e-05          0.00016        0.00029        0.00716       
Eig As #39     0.41164        1e-05          0.00016        0.00029        0.00716       
Eig As #40     0              0              0              0              0             
Eig As #41     0.05044        0              1e-05          4e-05          0.00036       
Eig As #42     0.05044        0              1e-05          4e-05          0.00036       
Eig As #43     0              0              0              0              0             
Eig As #44     0              0              0              0              0             
Eig As #45     1e-05          0              0              8e-05          0             
Eig As #46     0.00038        0              0              0.00348        1e-05         
Eig As #47     0              0              0              0.26487        0             
Eig As #48     2e-05          0              0              0.65154        0.00014       
Eig As #49     0.00164        0              0              0.02481        2e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       

Eig As # 1     0.00027        0              0              0             
Eig As # 2     0.28237        0              0              0             
Eig As # 3     0.00316        0              0              0             
Eig As # 4     0.06485        0              0              0             
Eig As # 5     0.64935        0              0              0             
Eig As # 6     0              2e-05          0              1e-05         
Eig As # 7     0              2e-05          0              1e-05         
Eig As # 8     1e-05          0.2774         0              0.00042       
Eig As # 9     2e-05          0.70432        1e-05          0.00085       
Eig As #10     0              0.01359        0              1e-05         
Eig As #11     0              0.00126        0              0             
Eig As #12     0              1e-05          0              0             
Eig As #13     0              0              0              0             
Eig As #14     0              6e-05          0              4e-05         
Eig As #15     6e-05          0.00255        0              0.00216       
Eig As #16     5e-05          0.00198        0              0.00229       
Eig As #17     0              2e-05          0              5e-05         
Eig As #18     0              7e-05          0              0.00029       
Eig As #19     0              7e-05          0              0.00029       
Eig As #20     0              0              0              1e-05         
Eig As #21     0              0              0              1e-05         
Eig As #22     0              0              0              1e-05         
Eig As #23     0              0              0              1e-05         
Eig As #24     0              1e-05          0              5e-05         
Eig As #25     0              1e-05          0              5e-05         
Eig As #26     0              0              0              1e-05         
Eig As #27     0              0              0              1e-05         
Eig As #28     0              0              0              1e-05         
Eig As #29     0              0              0              1e-05         
Eig As #30     0              0              0              1e-05         
Eig As #31     0              0              0              1e-05         
Eig As #32     0              0              0              0             
Eig As #33     0.00019        0.00386        0.00172        0.12517       
Eig As #34     0.00019        0.00386        0.00172        0.12517       
Eig As #35     0.00035        0.00693        0.00945        0.33029       
Eig As #36     0.00035        0.00693        0.00945        0.33029       
Eig As #37     0              0              0              0             
Eig As #38     1e-05          0.00029        0.00052        0.0128        
Eig As #39     1e-05          0.00029        0.00052        0.0128        
Eig As #40     0              0              0              0             
Eig As #41     0              2e-05          0.00013        0.00126       
Eig As #42     0              2e-05          0.00013        0.00126       
Eig As #43     0              0              0              0             
Eig As #44     0              0              0              0             
Eig As #45     0              0              0.00055        1e-05         
Eig As #46     0              0              0.01125        3e-05         
Eig As #47     0              0              0.69876        0             
Eig As #48     0              0              0.27341        6e-05         
Eig As #49     0              0              0.03065        2e-05         

STATISTICS

DYNAMIC ORDER                 49            
# OF EIGS WITH Re(mu) < 0     48            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                29            
# OF COMPLEX PAIRS            10            
# OF ZERO EIGS                1             

