EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:57:33


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #30     0              4e-05          0              1e-05          0             
Eig As #31     0              2e-05          0              0              0             
Eig As #32     0              2e-05          0              0              0             
Eig As #33     0              9e-05          0              0              0             
Eig As #34     0              0              0              0              0             
Eig As #35     1e-05          0.00236        3e-05          0.00054        7e-05         
Eig As #36     1e-05          0.00236        3e-05          0.00054        7e-05         
Eig As #37     0              0.00044        0              5e-05          2e-05         
Eig As #38     0              0.00044        0              5e-05          2e-05         
Eig As #39     0.00043        0.03121        0.00032        0.00631        0.00556       
Eig As #40     0.00043        0.03121        0.00032        0.00631        0.00556       
Eig As #41     0              0              0              0              0             
Eig As #42     6e-05          0.00474        0              2e-05          3e-05         
Eig As #43     0.00017        0.01186        0              3e-05          7e-05         
Eig As #44     0.01304        0.42762        2e-05          0.00034        0.00138       
Eig As #45     0.01304        0.42762        2e-05          0.00034        0.00138       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0.19852        0.0102         0              0              0.00034       
Eig As #49     0.72958        0.00674        0              0              0.03847       
Eig As #50     0.00219        0              0              0              0.00291       
Eig As #51     0.01344        1e-05          0              0              0.07481       
Eig As #52     0.03209        6e-05          0              2e-05          0.84868       

PARTICIPATION FACTORS (Euclidean norm)

               vf_Exc_3       vm_Exc_4       vr1_Exc_4      vr2_Exc_4      vf_Exc_4       

Eig As # 1     0              0.00016        0              0              0             
Eig As # 2     0              0.61688        0              0              0             
Eig As # 3     0              0.37763        0              0              0             
Eig As # 4     0              0.00529        0              0              0             
Eig As # 5     0              4e-05          0              0              0             
Eig As # 6     0              0              0              0              0             
Eig As # 7     0              0              0              0              0             
Eig As # 8     0              0              0              0              0             
Eig As # 9     2e-05          3e-05          0.65465        1e-05          0.00103       
Eig As #10     0              1e-05          0.33578        0              0.00041       
Eig As #11     0.00043        0              0.00567        0              0             
Eig As #12     0.00016        0              4e-05          0              0             
Eig As #13     1e-05          0              1e-05          0              0             
Eig As #14     0.00024        0              0              0              0             
Eig As #15     0.00096        0              3e-05          0              2e-05         
Eig As #16     9e-05          4e-05          0.00194        0              0.00168       
Eig As #17     0.00016        2e-05          0.0009         0              0.00114       
Eig As #18     0.00016        2e-05          0.0009         0              0.00114       
Eig As #19     7e-05          0              2e-05          0              7e-05         
Eig As #20     7e-05          0              2e-05          0              7e-05         
Eig As #21     0              0              0              0              1e-05         
Eig As #22     0              0              0              0              1e-05         
Eig As #23     1e-05          0              0              0              2e-05         
Eig As #24     1e-05          0              0              0              2e-05         
Eig As #25     0.00026        0              3e-05          0              0.00021       
Eig As #26     0.00026        0              3e-05          0              0.00021       
Eig As #27     3e-05          0              0              0              1e-05         
Eig As #28     3e-05          0              0              0              1e-05         
Eig As #29     2e-05          0              6e-05          0              0.00013       
Eig As #30     3e-05          0              4e-05          0              9e-05         
Eig As #31     0              0              1e-05          0              2e-05         
Eig As #32     0              0              0              0              1e-05         
Eig As #33     2e-05          0              0              0              2e-05         
Eig As #34     1e-05          0              0              0              0             
Eig As #35     0.01617        0.00046        0.00918        0.0032         0.27375       
Eig As #36     0.01617        0.00046        0.00918        0.0032         0.27375       
Eig As #37     0.00204        0.00017        0.00333        0.00434        0.15614       
Eig As #38     0.00204        0.00017        0.00333        0.00434        0.15614       
Eig As #39     0.40558        1e-05          0.00023        0.00038        0.00985       
Eig As #40     0.40558        1e-05          0.00023        0.00038        0.00985       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00255        0              1e-05          1e-05          0.00038       
Eig As #43     0.00484        0              2e-05          3e-05          0.00067       
Eig As #44     0.04516        0              0              1e-05          0.00011       
Eig As #45     0.04516        0              0              1e-05          0.00011       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     2e-05          0              0              0.00017        0             
Eig As #49     0.00036        0              0              0.00212        1e-05         
Eig As #50     0              0              0              0.32959        0             
Eig As #51     6e-05          0              0              0.56261        0.00015       
Eig As #52     0.00151        0              0              0.0427         3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       v1_Pss_1       

Eig As # 1     0.0003         0              0              0              0             
Eig As # 2     0.33531        0              0              0              0             
Eig As # 3     0.59541        0              0              0              0             
Eig As # 4     0.06793        0              0              0              0             
Eig As # 5     0.00106        0              0              0              0             
Eig As # 6     0              0              0              0              7e-05         
Eig As # 7     0              0              0              0              9e-05         
Eig As # 8     0              0              0              0              9e-05         
Eig As # 9     2e-05          0.32009        0              0.0005         0             
Eig As #10     2e-05          0.65553        1e-05          0.00079        0             
Eig As #11     0              0.02116        0              1e-05          0             
Eig As #12     0              0.00035        0              0              0             
Eig As #13     0              5e-05          0              2e-05          0             
Eig As #14     0              0              0              0              0             
Eig As #15     1e-05          0.00029        0              0.0002         2e-05         
Eig As #16     4e-05          0.00181        0              0.00156        1e-05         
Eig As #17     2e-05          0.00063        0              0.0008         0.00021       
Eig As #18     2e-05          0.00063        0              0.0008         0.00021       
Eig As #19     0              3e-05          0              0.00011        0.00043       
Eig As #20     0              3e-05          0              0.00011        0.00043       
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     0              1e-05          0              4e-05          1e-05         
Eig As #24     0              1e-05          0              4e-05          1e-05         
Eig As #25     0              4e-05          0              0.00029        0.0007        
Eig As #26     0              4e-05          0              0.00029        0.0007        
Eig As #27     0              0              0              1e-05          8e-05         
Eig As #28     0              0              0              1e-05          8e-05         
Eig As #29     0              7e-05          0              0.00015        0.0001        
Eig As #30     0              3e-05          0              8e-05          0             
Eig As #31     0              0              0              1e-05          3e-05         
Eig As #32     0              1e-05          0              2e-05          8e-05         
Eig As #33     0              0              0              2e-05          0             
Eig As #34     0              0              0              0              1e-05         
Eig As #35     0.00025        0.0051         0.00178        0.15212        9e-05         
Eig As #36     0.00025        0.0051         0.00178        0.15212        9e-05         
Eig As #37     0.00032        0.00637        0.00831        0.29911        0             
Eig As #38     0.00032        0.00637        0.00831        0.29911        0             
Eig As #39     2e-05          0.00041        0.00069        0.01788        0.00023       
Eig As #40     2e-05          0.00041        0.00069        0.01788        0.00023       
Eig As #41     0              0              0              0              0             
Eig As #42     0              2e-05          2e-05          0.00064        0.84714       
Eig As #43     0              3e-05          5e-05          0.0012         0.06133       
Eig As #44     0              1e-05          5e-05          0.00059        0.00026       
Eig As #45     0              1e-05          5e-05          0.00059        0.00026       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0              0              0.00086        2e-05          0             
Eig As #49     0              0              0.00894        3e-05          0             
Eig As #50     0              0              0.63559        1e-05          0             
Eig As #51     0              0              0.32726        9e-05          0             
Eig As #52     0              0              0.0532         3e-05          0             

PARTICIPATION FACTORS (Euclidean norm)

               v2_Pss_1       v3_Pss_1       

Eig As # 1     0              0             
Eig As # 2     0              0             
Eig As # 3     0              0             
Eig As # 4     0              0             
Eig As # 5     0              0             
Eig As # 6     0.19561        0.19561       
Eig As # 7     0.15493        0.15493       
Eig As # 8     0.15493        0.15493       
Eig As # 9     0              0             
Eig As #10     0              0             
Eig As #11     0              0             
Eig As #12     0              0             
Eig As #13     0.00434        0.00434       
Eig As #14     0.00571        0.00571       
Eig As #15     0.02726        0.02726       
Eig As #16     0.01247        0.01247       
Eig As #17     0.14478        0.14478       
Eig As #18     0.14478        0.14478       
Eig As #19     0.082          0.082         
Eig As #20     0.082          0.082         
Eig As #21     0.0005         0.0005        
Eig As #22     0.0005         0.0005        
Eig As #23     0.00226        0.00226       
Eig As #24     0.00226        0.00226       
Eig As #25     0.06995        0.06995       
Eig As #26     0.06995        0.06995       
Eig As #27     0.01011        0.01011       
Eig As #28     0.01011        0.01011       
Eig As #29     0.04381        0.04381       
Eig As #30     0.00075        0.00075       
Eig As #31     0.01119        0.01119       
Eig As #32     0.02099        0.02099       
Eig As #33     0.00066        0.00066       
Eig As #34     0.00201        0.00201       
Eig As #35     0.0015         0.0015        
Eig As #36     0.0015         0.0015        
Eig As #37     7e-05          7e-05         
Eig As #38     7e-05          7e-05         
Eig As #39     0.00104        0.00104       
Eig As #40     0.00104        0.00104       
Eig As #41     0              0             
Eig As #42     0.00258        0.00258       
Eig As #43     0.00463        0.00463       
Eig As #44     0.00052        0.00052       
Eig As #45     0.00052        0.00052       
Eig As #46     0              0             
Eig As #47     0              0             
Eig As #48     2e-05          2e-05         
Eig As #49     1e-05          1e-05         
Eig As #50     0              0             
Eig As #51     0              0             
Eig As #52     0              0             

STATISTICS

DYNAMIC ORDER                 52            
# OF EIGS WITH Re(mu) < 0     51            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                30            
# OF COMPLEX PAIRS            11            
# OF ZERO EIGS                1             

