EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:12:51


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #18     0.00017        0              4e-05          0              0.00018       
Eig As #19     0.00017        0              4e-05          0              0.00018       
Eig As #20     0              0              0              0              0             
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              1e-05         
Eig As #23     0              0              0              0              1e-05         
Eig As #24     8e-05          0              1e-05          0              5e-05         
Eig As #25     8e-05          0              1e-05          0              5e-05         
Eig As #26     2e-05          0              0              0              1e-05         
Eig As #27     2e-05          0              0              0              1e-05         
Eig As #28     1e-05          0              0              0              1e-05         
Eig As #29     0              0              0              0              0             
Eig As #30     0              0              0              0              0             
Eig As #31     1e-05          0              0              0              1e-05         
Eig As #32     2e-05          0              0              0              0             
Eig As #33     0.01229        0.00048        0.00963        0.00385        0.30121       
Eig As #34     0.01229        0.00048        0.00963        0.00385        0.30121       
Eig As #35     0.00192        0.00015        0.00288        0.00388        0.13668       
Eig As #36     0.00192        0.00015        0.00288        0.00388        0.13668       
Eig As #37     0              0              0              0              0             
Eig As #38     0.41405        1e-05          0.00018        0.00032        0.008         
Eig As #39     0.41405        1e-05          0.00018        0.00032        0.008         
Eig As #40     0              0              0              0              0             
Eig As #41     0.04534        0              0              1e-05          9e-05         
Eig As #42     0.04534        0              0              1e-05          9e-05         
Eig As #43     0              0              0              0              0             
Eig As #44     0              0              0              0              0             
Eig As #45     1e-05          0              0              0.00011        0             
Eig As #46     0.00034        0              0              0.00172        1e-05         
Eig As #47     0              0              0              0.2864         0             
Eig As #48     3e-05          0              0              0.62961        0.00015       
Eig As #49     0.00163        0              0              0.02867        2e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       

Eig As # 1     0.00025        0              0              0             
Eig As # 2     0.30357        0              0              0             
Eig As # 3     0.6311         0              0              0             
Eig As # 4     0.06398        0              0              0             
Eig As # 5     0.00109        0              0              0             
Eig As # 6     0              2e-05          0              1e-05         
Eig As # 7     0              2e-05          0              1e-05         
Eig As # 8     1e-05          0.29963        0              0.00047       
Eig As # 9     2e-05          0.68255        1e-05          0.00082       
Eig As #10     0              0.01389        0              1e-05         
Eig As #11     0              0.00045        0              0             
Eig As #12     0              1e-05          0              0             
Eig As #13     0              0              0              0             
Eig As #14     0              6e-05          0              4e-05         
Eig As #15     6e-05          0.00251        0              0.00212       
Eig As #16     6e-05          0.0022         0              0.00262       
Eig As #17     0              3e-05          0              6e-05         
Eig As #18     0              6e-05          0              0.00027       
Eig As #19     0              6e-05          0              0.00027       
Eig As #20     0              0              0              1e-05         
Eig As #21     0              0              0              1e-05         
Eig As #22     0              0              0              1e-05         
Eig As #23     0              0              0              1e-05         
Eig As #24     0              1e-05          0              6e-05         
Eig As #25     0              1e-05          0              6e-05         
Eig As #26     0              0              0              1e-05         
Eig As #27     0              0              0              1e-05         
Eig As #28     0              0              0              1e-05         
Eig As #29     0              0              0              1e-05         
Eig As #30     0              0              0              0             
Eig As #31     0              0              0              1e-05         
Eig As #32     0              0              0              0             
Eig As #33     0.00022        0.00435        0.00174        0.13592       
Eig As #34     0.00022        0.00435        0.00174        0.13592       
Eig As #35     0.00034        0.00671        0.00905        0.31882       
Eig As #36     0.00034        0.00671        0.00905        0.31882       
Eig As #37     0              0              0              0             
Eig As #38     2e-05          0.00032        0.00057        0.01412       
Eig As #39     2e-05          0.00032        0.00057        0.01412       
Eig As #40     0              0              0              0             
Eig As #41     0              1e-05          5e-05          0.00051       
Eig As #42     0              1e-05          5e-05          0.00051       
Eig As #43     0              0              0              0             
Eig As #44     0              0              0              0             
Eig As #45     0              0              0.00067        1e-05         
Eig As #46     0              0              0.00734        2e-05         
Eig As #47     0              0              0.67863        1e-05         
Eig As #48     0              0              0.29173        7e-05         
Eig As #49     0              0              0.03491        2e-05         

STATISTICS

DYNAMIC ORDER                 49            
# OF EIGS WITH Re(mu) < 0     48            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                29            
# OF COMPLEX PAIRS            10            
# OF ZERO EIGS                1             

