EIGENVALUE REPORT
 
P S A T  2.1.8
 
Author:  Federico Milano, (c) 2002-2013
e-mail:  Federico.Milano@uclm.es
website: http://www.uclm.es/area/gsee/Web/Federico
 
File:  /Users/jdlara/Dropbox/MATLAB/ECE6613PD/Project2/Base_14bus_lambda
Date:  02-Nov-2013 10:56:36


STATE MATRIX EIGENVALUES

Eigevalue      Most Associated States      Real part      Imag. Part     Pseudo-Freq.   Frequency      
Eig As #30     0              4e-05          0              1e-05          0             
Eig As #31     0              2e-05          0              0              0             
Eig As #32     0              2e-05          0              0              0             
Eig As #33     0              8e-05          0              0              0             
Eig As #34     0              0              0              0              0             
Eig As #35     1e-05          0.00228        3e-05          0.00052        7e-05         
Eig As #36     1e-05          0.00228        3e-05          0.00052        7e-05         
Eig As #37     0              0.00044        0              5e-05          2e-05         
Eig As #38     0              0.00044        0              5e-05          2e-05         
Eig As #39     0.00044        0.03183        0.00032        0.00632        0.00562       
Eig As #40     0.00044        0.03183        0.00032        0.00632        0.00562       
Eig As #41     0              0              0              0              0             
Eig As #42     5e-05          0.00393        0              1e-05          2e-05         
Eig As #43     0.00013        0.00893        0              2e-05          4e-05         
Eig As #44     0.01316        0.42685        2e-05          0.00034        0.00141       
Eig As #45     0.01316        0.42685        2e-05          0.00034        0.00141       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              0              0              0             
Eig As #48     0.19237        0.00993        0              0              0.00031       
Eig As #49     0.73531        0.00663        0              0              0.03945       
Eig As #50     0.00227        0              0              0              0.0029        
Eig As #51     0.01336        1e-05          0              0              0.07006       
Eig As #52     0.03324        6e-05          0              2e-05          0.8531        

PARTICIPATION FACTORS (Euclidean norm)

               vf_Exc_3       vm_Exc_4       vr1_Exc_4      vr2_Exc_4      vf_Exc_4       

Eig As # 1     0              0.00016        0              0              0             
Eig As # 2     0              0.62276        0              0              0             
Eig As # 3     0              0.37177        0              0              0             
Eig As # 4     0              0.00527        0              0              0             
Eig As # 5     0              4e-05          0              0              0             
Eig As # 6     0              0              0              0              0             
Eig As # 7     0              0              0              0              0             
Eig As # 8     0              0              0              0              0             
Eig As # 9     2e-05          3e-05          0.66084        1e-05          0.00104       
Eig As #10     0              1e-05          0.32975        0              0.0004        
Eig As #11     0.00043        0              0.00551        0              0             
Eig As #12     0.00015        0              4e-05          0              0             
Eig As #13     1e-05          0              1e-05          0              0             
Eig As #14     0.00024        0              0              0              0             
Eig As #15     0.00096        0              3e-05          0              2e-05         
Eig As #16     9e-05          4e-05          0.00194        0              0.00167       
Eig As #17     0.00017        3e-05          0.00091        0              0.00116       
Eig As #18     0.00017        3e-05          0.00091        0              0.00116       
Eig As #19     6e-05          0              2e-05          0              6e-05         
Eig As #20     6e-05          0              2e-05          0              6e-05         
Eig As #21     0              0              0              0              0             
Eig As #22     0              0              0              0              0             
Eig As #23     1e-05          0              1e-05          0              3e-05         
Eig As #24     1e-05          0              1e-05          0              3e-05         
Eig As #25     0.0003         0              4e-05          0              0.00024       
Eig As #26     0.0003         0              4e-05          0              0.00024       
Eig As #27     2e-05          0              0              0              1e-05         
Eig As #28     2e-05          0              0              0              1e-05         
Eig As #29     2e-05          0              6e-05          0              0.00012       
Eig As #30     3e-05          0              3e-05          0              8e-05         
Eig As #31     0              0              0              0              1e-05         
Eig As #32     0              0              0              0              1e-05         
Eig As #33     2e-05          0              0              0              1e-05         
Eig As #34     1e-05          0              0              0              0             
Eig As #35     0.01546        0.00046        0.00927        0.00332        0.27903       
Eig As #36     0.01546        0.00046        0.00927        0.00332        0.27903       
Eig As #37     0.00203        0.00016        0.00324        0.00425        0.15237       
Eig As #38     0.00203        0.00016        0.00324        0.00425        0.15237       
Eig As #39     0.40749        1e-05          0.00022        0.00037        0.00959       
Eig As #40     0.40749        1e-05          0.00022        0.00037        0.00959       
Eig As #41     0              0              0              0              0             
Eig As #42     0.00153        0              1e-05          1e-05          0.00034       
Eig As #43     0.00268        0              2e-05          2e-05          0.00058       
Eig As #44     0.04575        0              0              1e-05          0.0001        
Eig As #45     0.04575        0              0              1e-05          0.0001        
Eig As #46     0              0              0              1e-05          0             
Eig As #47     0              0              0              0              0             
Eig As #48     2e-05          0              0              0.00016        0             
Eig As #49     0.00036        0              0              0.00209        1e-05         
Eig As #50     0              0              0              0.32194        0             
Eig As #51     5e-05          0              0              0.57361        0.00015       
Eig As #52     0.00153        0              0              0.04043        3e-05         

PARTICIPATION FACTORS (Euclidean norm)

               vm_Exc_5       vr1_Exc_5      vr2_Exc_5      vf_Exc_5       v1_Pss_1       

Eig As # 1     0.00029        0              0              0              0             
Eig As # 2     0.32997        0              0              0              0             
Eig As # 3     0.60085        0              0              0              0             
Eig As # 4     0.06783        0              0              0              0             
Eig As # 5     0.00106        0              0              0              0             
Eig As # 6     0              0              0              0              7e-05         
Eig As # 7     0              0              0              0              9e-05         
Eig As # 8     0              0              0              0              9e-05         
Eig As # 9     2e-05          0.31477        0              0.0005         0             
Eig As #10     2e-05          0.66169        1e-05          0.0008         0             
Eig As #11     0              0.02031        0              1e-05          0             
Eig As #12     0              0.00031        0              0              0             
Eig As #13     0              5e-05          0              2e-05          0             
Eig As #14     0              0              0              0              0             
Eig As #15     1e-05          0.00029        0              0.0002         2e-05         
Eig As #16     4e-05          0.00183        0              0.00157        1e-05         
Eig As #17     2e-05          0.00065        0              0.00083        0.00022       
Eig As #18     2e-05          0.00065        0              0.00083        0.00022       
Eig As #19     0              3e-05          0              0.0001         0.00043       
Eig As #20     0              3e-05          0              0.0001         0.00043       
Eig As #21     0              0              0              1e-05          0             
Eig As #22     0              0              0              1e-05          0             
Eig As #23     0              1e-05          0              5e-05          0             
Eig As #24     0              1e-05          0              5e-05          0             
Eig As #25     0              5e-05          0              0.00033        0.00074       
Eig As #26     0              5e-05          0              0.00033        0.00074       
Eig As #27     0              0              0              2e-05          7e-05         
Eig As #28     0              0              0              2e-05          7e-05         
Eig As #29     0              6e-05          0              0.00014        9e-05         
Eig As #30     0              3e-05          0              7e-05          1e-05         
Eig As #31     0              0              0              1e-05          3e-05         
Eig As #32     0              0              0              1e-05          7e-05         
Eig As #33     0              0              0              2e-05          0             
Eig As #34     0              0              0              0              1e-05         
Eig As #35     0.00025        0.00496        0.00178        0.14917        6e-05         
Eig As #36     0.00025        0.00496        0.00178        0.14917        6e-05         
Eig As #37     0.00033        0.00644        0.00845        0.30287        0             
Eig As #38     0.00033        0.00644        0.00845        0.30287        0             
Eig As #39     2e-05          0.0004         0.00067        0.01726        0.00012       
Eig As #40     2e-05          0.0004         0.00067        0.01726        0.00012       
Eig As #41     0              0              0              0              0             
Eig As #42     0              1e-05          2e-05          0.00052        0.78486       
Eig As #43     0              2e-05          4e-05          0.00091        0.10826       
Eig As #44     0              1e-05          5e-05          0.00058        0.00023       
Eig As #45     0              1e-05          5e-05          0.00058        0.00023       
Eig As #46     0              0              0              0              0             
Eig As #47     0              0              1e-05          0              0             
Eig As #48     0              0              0.00083        2e-05          0             
Eig As #49     0              0              0.00879        3e-05          0             
Eig As #50     0              0              0.64308        1e-05          0             
Eig As #51     0              0              0.32137        9e-05          0             
Eig As #52     0              0              0.05015        3e-05          0             

PARTICIPATION FACTORS (Euclidean norm)

               v2_Pss_1       v3_Pss_1       

Eig As # 1     0              0             
Eig As # 2     0              0             
Eig As # 3     0              0             
Eig As # 4     0              0             
Eig As # 5     0              0             
Eig As # 6     0.19513        0.19513       
Eig As # 7     0.15505        0.15505       
Eig As # 8     0.15505        0.15505       
Eig As # 9     0              0             
Eig As #10     0              0             
Eig As #11     0              0             
Eig As #12     0              0             
Eig As #13     0.00405        0.00405       
Eig As #14     0.00558        0.00558       
Eig As #15     0.02584        0.02584       
Eig As #16     0.01185        0.01185       
Eig As #17     0.14771        0.14771       
Eig As #18     0.14771        0.14771       
Eig As #19     0.08343        0.08343       
Eig As #20     0.08343        0.08343       
Eig As #21     0.00053        0.00053       
Eig As #22     0.00053        0.00053       
Eig As #23     0.00014        0.00014       
Eig As #24     0.00014        0.00014       
Eig As #25     0.07429        0.07429       
Eig As #26     0.07429        0.07429       
Eig As #27     0.00928        0.00928       
Eig As #28     0.00928        0.00928       
Eig As #29     0.03981        0.03981       
Eig As #30     0.00298        0.00298       
Eig As #31     0.01023        0.01023       
Eig As #32     0.0197         0.0197        
Eig As #33     0.00061        0.00061       
Eig As #34     0.00184        0.00184       
Eig As #35     0.00109        0.00109       
Eig As #36     0.00109        0.00109       
Eig As #37     4e-05          4e-05         
Eig As #38     4e-05          4e-05         
Eig As #39     0.00056        0.00056       
Eig As #40     0.00056        0.00056       
Eig As #41     0              0             
Eig As #42     0.0038         0.0038        
Eig As #43     0.00688        0.00688       
Eig As #44     0.00048        0.00048       
Eig As #45     0.00048        0.00048       
Eig As #46     0              0             
Eig As #47     0              0             
Eig As #48     2e-05          2e-05         
Eig As #49     2e-05          2e-05         
Eig As #50     0              0             
Eig As #51     0              0             
Eig As #52     0              0             

STATISTICS

DYNAMIC ORDER                 52            
# OF EIGS WITH Re(mu) < 0     51            
# OF EIGS WITH Re(mu) > 0     0             
# OF REAL EIGS                30            
# OF COMPLEX PAIRS            11            
# OF ZERO EIGS                1             

